id,sex,birthyear,deathyear,alive,dam,sire,a,e,z,repro
1404,M,1991,1991,0,1097,925,0.891798180777948,-1.10432099759776,-0.212522816819808,0
1405,F,1991,1992,0,1284,459,1.14771202643363,-1.3337100725973,-0.185998046163667,0
1406,F,1991,1991,0,1010,1035,1.14163940784009,0.314169416322993,1.45580882416309,0
1407,M,1991,1993,0,1148,1187,0.286537872685514,-0.987344086358294,-0.70080621367278,2
1408,M,1991,1992,0,1097,1177,-0.0863624032139426,1.11290159171518,1.02653918850124,0
1409,F,1991,1991,0,642,1081,-0.66581131773486,-2.19788262267248,-2.86369394040734,0
1410,F,1991,1991,0,1138,459,0.687143247414398,1.4645760053587,2.1517192527731,0
1411,F,1991,1991,0,1236,842,0.750041704438196,0.230732664968885,0.980774369407081,0
1412,M,1991,1991,0,1109,1265,1.21881017147089,0.642775146357632,1.86158531782852,0
1413,M,1991,1991,0,1113,1249,0.472536566217941,1.43485123310411,1.90738779932205,0
1414,F,1991,1997,0,1208,459,-0.331441744958085,0.177340522139151,-0.154101222818934,3
1415,M,1991,1991,0,569,1292,2.02289570569902,-0.839331573605105,1.18356413209391,0
1416,M,1991,1995,0,1239,1250,1.14824951627169,-0.841306854910422,0.306942661361263,4
1417,M,1991,1993,0,1091,1045,0.954715774464416,-0.521250952811028,0.433464821653388,1
1418,F,1991,1992,0,642,754,-0.441972643747039,0.315998683636899,-0.12597396011014,1
1419,F,1991,1992,0,642,842,-0.812072091716966,0.298366924454712,-0.513705167262254,2
1420,F,1991,1994,0,1236,506,-1.12705171398633,0.710278676026495,-0.416773037959832,1
1421,M,1991,1993,0,1235,1186,0.750381559360971,-0.424030791971274,0.326350767389697,2
1422,F,1991,1991,0,819,1276,-0.0460921727250042,1.07363293583729,1.02754076311229,0
1423,F,1991,1991,0,970,1260,1.51643866588495,0.173113106047172,1.68955177193212,0
1424,M,1991,1992,0,1061,1260,1.0978560778506,0.843932761699588,1.94178883955019,3
1425,F,1992,1993,0,1419,1389,-0.699229028744609,-0.332412542237914,-1.03164157098252,2
1426,F,1992,1992,0,1047,1389,2.60906950021107,-0.121633969169773,2.4874355310413,0
1427,M,1992,1992,0,1328,1067,-0.0344946824724431,-2.03965978716871,-2.07415446964116,0
1428,M,1992,1995,0,708,1188,0.167945737028158,-0.482690704682732,-0.314744967654574,3
1429,F,1992,1992,0,1235,1103,0.61775059340571,0.352468989737641,0.970219583143351,0
1430,M,1992,1995,0,1311,1067,-0.8515250234297,0.173605470921778,-0.677919552507922,4
1431,F,1992,2000,0,1169,1332,1.21387364211479,-1.10841611318972,0.105457528925073,6
1432,F,1992,1992,0,1109,1248,-1.42674410457376,-0.492027641757678,-1.91877174633143,0
1433,M,1992,1994,0,1130,1166,-0.764722673540984,-0.715755929063446,-1.48047860260443,1
1434,F,1992,1995,0,1134,1020,-0.511633196336562,0.0832886938030534,-0.428344502533509,14
1435,M,1992,1992,0,838,1376,2.50587675604191,-0.311283443090616,2.19459331295129,0
1436,F,1992,1992,0,1311,1374,-2.41659226782121,-0.0537595971135559,-2.47035186493477,0
1437,F,1992,1992,0,1194,1103,0.13590194154835,-0.587593854027813,-0.451691912479462,0
1438,M,1992,1992,0,1169,1421,0.867226329113581,0.72241249477348,1.58963882388706,0
1439,F,1992,1996,0,1221,1103,0.601586103661452,-0.675909695439923,-0.0743235917784709,14
1440,M,1992,1999,0,1306,1325,-0.275551074544933,1.02327420033437,0.747723125789441,11
1441,F,1992,1992,0,1362,1315,-0.0708192979033051,1.2718290922643,1.201009794361,0
1442,M,1992,1992,0,975,1376,0.413370831710555,-0.257122200792724,0.156248630917831,0
1443,F,1992,1992,0,1243,912,1.29835989749367,0.797793147955424,2.0961530454491,0
1444,F,1992,1992,0,1362,1424,0.506135725868884,1.10169208521988,1.60782781108876,0
1445,F,1992,1993,0,1194,1103,1.12862301121493,0.292926860918206,1.42154987213314,3
1446,F,1992,1992,0,1348,1315,-0.199953099342179,1.74286975933933,1.54291665999716,0
1447,M,1992,1992,0,1169,1369,0.0592783609188691,1.59901683028022,1.65829519119909,0
1448,M,1992,1994,0,1169,1389,-0.143283662828512,-0.685074971482115,-0.828358634310628,2
1449,M,1992,1994,0,1108,1067,-0.103031716000506,-0.321940584821995,-0.4249723008225,0
1450,F,1992,1992,0,1348,1365,0.970310584679601,1.37466780939019,2.34497839406979,0
1451,F,1992,1995,0,1194,1067,-0.0838674319373,0.694063872153912,0.610196440216612,12
1452,F,1992,1992,0,1418,1177,-1.11938699689254,1.90444479275886,0.785057795866324,0
1453,M,1992,1992,0,1169,1368,1.32289463428233,0.608285713746153,1.93118034802848,0
1454,F,1992,1997,0,1169,1260,2.02765969257913,-1.29577610824048,0.731883584338657,11
1455,F,1992,1992,0,1047,1332,2.37496965731993,0.1996414501128,2.57461110743273,0
1456,M,1992,1994,0,1364,1112,0.261762663166482,-0.333802437920062,-0.07203977475358,4
1457,F,1992,1995,0,1169,925,-0.71433506559302,0.869139727418149,0.154804661825129,7
1458,M,1992,1992,0,1357,1141,0.100424069004387,-1.65571909693531,-1.55529502793092,0
1459,F,1992,1992,0,1108,1389,0.58377225427501,1.35653765705429,1.9403099113293,0
1460,F,1992,1992,0,1348,1386,-0.0125471781106679,0.680182597814692,0.667635419704024,0
1461,M,1992,1995,0,1353,1376,0.608070010241982,-0.181959520235187,0.426110490006795,0
1462,M,1992,1992,0,1333,1020,0.224442993942345,0.947294376206608,1.17173737014895,0
1463,M,1992,1992,0,1328,1067,1.02861188041916,1.12671779328469,2.15532967370385,0
1464,F,1992,1992,0,1348,1166,-0.963303347241453,-0.849594024096225,-1.81289737133768,0
1465,M,1992,1992,0,907,1376,-0.0314722550568659,1.03654359658888,1.00507134153202,0
1466,M,1992,1995,0,1326,1376,0.0308767959426029,0.135644835522645,0.166521631465248,7
1467,M,1992,1992,0,1144,1370,-0.493633826693479,-1.19103246051265,-1.68466628720613,0
1468,F,1992,1992,0,1245,1141,0.0662777955495543,0.836184707411323,0.902462502960877,0
1469,F,1992,1992,0,1348,1067,-0.979594966176262,-0.856608830201862,-1.83620379637812,0
1470,F,1992,1992,0,1169,1381,-0.285341614647242,1.58436614391474,1.2990245292675,0
1471,M,1992,1992,0,1235,1376,0.839101706245715,-0.272232298928531,0.566869407317184,0
1472,M,1992,1993,0,1308,1303,0.296700340718311,0.506546263599795,0.803246604318107,1
1473,M,1992,1992,0,1235,788,1.00363919777194,0.504002696867725,1.50764189463967,0
1474,M,1992,1992,0,1305,1028,0.0487177146663431,1.58336311629573,1.63208083096207,0
1475,M,1992,1993,0,1348,1103,0.362976112505696,1.13053729795846,1.49351341046416,0
1476,F,1992,1992,0,1289,1323,-0.427090041281438,-1.60064492378295,-2.02773496506439,0
1477,M,1992,1992,0,1285,1389,0.282347790104355,0.658247326950787,0.940595117055142,0
1478,F,1992,1992,0,1169,1303,-0.365565019837546,-0.842945645553017,-1.20851066539056,0
1479,M,1992,1993,0,819,1338,1.51397367554879,0.188262633641391,1.70223630919019,1
1480,M,1992,1994,0,1289,1020,-0.135535596453551,-0.173669608175113,-0.309205204628665,2
1481,F,1992,1993,0,1047,1301,0.060177522023615,0.910149562546392,0.970327084570007,3
1482,M,1992,1992,0,1169,1376,0.421584119054814,0.654283638336411,1.07586775739122,0
1483,F,1992,1995,0,984,1320,0.325800396703459,-0.748502349137807,-0.422701952434348,2
1484,F,1992,1992,0,1130,1045,-1.53542992857862,-0.177345451869925,-1.71277538044855,0
1485,M,1992,1992,0,975,1315,0.788746064007799,1.71468889111554,2.50343495512334,0
1486,M,1992,1992,0,710,1186,1.24008283380349,0.403467964452307,1.6435507982558,0
1487,M,1992,1994,0,1235,1424,0.00989617676593613,-1.10900973166737,-1.09911355490143,0
1488,M,1992,1994,0,1169,1103,1.41339332591096,-0.363232619867465,1.0501607060435,2
1489,F,1992,1992,0,1109,1213,-0.629955699889793,-0.958461506320284,-1.58841720621008,0
1490,M,1992,1992,0,1135,1374,-1.9541884820878,-0.745278624299122,-2.69946710638692,0
1491,F,1992,1992,0,1060,1103,0.539117138641774,-1.31040510403097,-0.771287965389192,0
1492,M,1992,1997,0,1224,1389,0.013991546876215,-0.0905323347366399,-0.0765407878604249,8
1493,F,1992,1993,0,1348,1103,0.586121774887504,-1.6678129608133,-1.0816911859258,0
1494,M,1992,1992,0,1169,1314,2.60841807592673,-0.818805109084541,1.78961296684219,0
1495,M,1992,1993,0,907,1393,-1.21285199073665,-0.0159038739838614,-1.22875586472051,4
1496,M,1992,1992,0,1364,925,-1.01950135772364,0.496611233454478,-0.52289012426916,0
1497,M,1992,1992,0,1169,1370,0.190926245355197,1.42591057053705,1.61683681589225,0
1498,F,1992,1994,0,1348,785,-0.292560184869207,-0.201169374403517,-0.493729559272724,1
1499,M,1992,1993,0,1002,884,-0.611820479242979,-0.251573464481939,-0.863393943724918,1
1500,F,1992,1992,0,1169,1314,0.948049145566133,-0.083955839537082,0.864093306029051,0
1501,M,1992,1994,0,1243,1389,-0.382327084351777,0.0473875498791752,-0.334939534472602,1
1502,F,1992,1994,0,1194,842,0.822404462112095,-0.0937764229778181,0.728628039134277,4
1503,M,1992,1992,0,1134,1386,-0.513180045220514,-1.66929844629612,-2.18247849151664,0
1504,F,1992,1994,0,1054,1376,1.17048231227446,-0.804314333169643,0.36616797910482,9
1505,F,1992,1992,0,1311,1264,-1.01937571325914,-0.577961037141141,-1.59733675040028,0
1506,M,1992,1992,0,1053,1320,-0.401109082739215,-1.56190294294781,-1.96301202568703,0
1507,M,1992,1993,0,1419,1067,0.349197330142319,0.322350487385466,0.671547817527785,0
1508,M,1992,1992,0,1290,1248,-0.0139589083332601,1.25220232450822,1.23824341617496,0
1509,F,1992,1992,0,1224,1332,-0.873704305572176,-0.971239985560758,-1.84494429113293,0
1510,F,1992,1994,0,1097,1248,0.495258797277953,-0.220708554485178,0.274550242792775,1
1511,F,1992,1993,0,1306,1424,0.250648085300923,0.637020048972889,0.887668134273812,5
1512,F,1992,1997,0,1142,788,-0.0230136017628457,1.17790084417748,1.15488724241464,3
1513,F,1992,1992,0,1097,1376,1.2908794262595,-0.558145597060962,0.732733829198534,0
1514,F,1992,1992,0,1194,1177,0.818690286927318,-0.921688122817741,-0.102997835890423,0
1515,M,1992,1992,0,1224,891,1.57489307158499,-0.476490728023184,1.09840234356181,0
1516,F,1992,1993,0,1243,1213,-0.120456106236404,1.07098236698353,0.950526260747124,1
1517,M,1992,1992,0,1097,1421,0.796963505899534,0.0442144828135626,0.841177988713097,0
1518,F,1992,1994,0,1348,1067,0.0275642179220244,0.201744991590307,0.229309209512331,11
1519,M,1992,1993,0,1134,1389,0.522740774573024,0.858125172904301,1.38086594747733,2
1520,F,1992,1992,0,838,1376,0.599035567080625,-1.59378699058885,-0.994751423508226,0
1521,F,1992,1996,0,1285,1338,0.171956222700979,-0.121093812934868,0.0508624097661111,12
1522,F,1992,1992,0,1108,1103,1.00086367011299,-1.19189437648595,-0.191030706372964,0
1523,M,1992,1993,0,1297,1120,0.846169049358901,0.261634096385178,1.10780314574408,0
1524,F,1992,1992,0,1364,1371,0.410798441135871,0.392703497404474,0.803501938540345,0
1525,F,1992,1994,0,1142,1291,1.75015416670749,-1.02005745771024,0.730096708997254,3
1526,M,1992,1995,0,683,1188,-0.266331647526956,-0.398039690522596,-0.664371338049553,11
1527,M,1992,1993,0,1224,1381,0.635728676823947,0.15381365429519,0.789542331119138,1
1528,M,1992,1992,0,1169,1120,0.0255744786774499,-2.46664720512532,-2.44107272644787,0
1529,M,1992,1993,0,1328,1321,-0.966106614965795,0.659588689572541,-0.306517925393254,3
1530,F,1992,1992,0,1285,1376,0.965105887790402,0.679192376644222,1.64429826443462,0
1531,M,1992,1994,0,1169,1067,-0.59976581576927,0.0434092190977585,-0.556356596671512,0
1532,M,1992,1992,0,1364,1344,0.330901153017251,0.756408175841251,1.0873093288585,0
1533,M,1992,1992,0,1387,1417,1.08611966130924,0.0328183727980518,1.1189380341073,0
1534,F,1992,1992,0,1348,912,-0.173857383722064,-1.7032306953289,-1.87708807905096,0
1535,M,1992,1992,0,1169,1067,-0.588808994856023,-1.89887635918646,-2.48768535404249,0
1536,F,1992,1994,0,1348,1103,0.346658652224597,-0.64349199148152,-0.296833339256923,6
1537,M,1992,1993,0,838,1067,0.990334052068589,-2.93192015101435,-1.94158609894576,0
1538,M,1992,1993,0,1224,1376,-0.23202251419766,0.562444046600179,0.330421532402519,0
1539,F,1992,1994,0,1235,1112,0.357186969601601,-0.863685920309327,-0.506498950707726,3
1540,F,1992,1995,0,1285,1213,0.133839621600314,-0.438608421940947,-0.304768800340633,1
1541,F,1993,1995,0,1454,1149,0.955767992358932,-0.362880360765024,0.592887631593908,0
1542,F,1993,1993,0,1171,1020,1.2886263978126,0.568538974415499,1.8571653722281,0
1543,M,1993,1994,0,683,1084,-1.25507232946383,0.395785326035747,-0.859287003428087,1
1544,M,1993,1993,0,970,1248,0.666520400869859,0.826196684583612,1.49271708545347,0
1545,F,1993,1993,0,1502,1393,-0.0245866146378243,-0.550335482033379,-0.574922096671203,0
1546,M,1993,1994,0,1445,1248,0.874949786403896,-0.621258321723196,0.2536914646807,3
1547,F,1993,1993,0,1445,1149,0.840653425369959,1.58358280208916,2.42423622745912,0
1548,M,1993,1998,0,957,1407,-0.981278112377506,0.540430150363465,-0.44084796201404,5
1549,F,1993,1993,0,1298,1301,-0.360626674730305,-0.321684717900947,-0.682311392631252,0
1550,M,1993,1994,0,957,1244,-0.545115142412303,1.60664433864504,1.06152919623273,0
1551,F,1993,1993,0,1536,1323,-0.83859718395414,0.503199631039964,-0.335397552914176,0
1552,F,1993,1993,0,1061,1344,-1.16089734745705,-0.463729152414871,-1.62462649987192,0
1553,F,1993,1994,0,1521,1456,0.276995102340127,1.02070375188287,1.29769885422299,0
1554,M,1993,1993,0,1425,1323,-1.27982798130167,-1.15246160279292,-2.43228958409459,0
1555,M,1993,1993,0,1539,1488,-0.0539618191498658,-1.29479699320683,-1.3487588123567,0
1556,F,1993,1993,0,1511,1187,-0.906534952942134,1.20120915779924,0.294674204857102,0
1557,M,1993,1994,0,1431,1301,-0.34581870594137,-1.34022428433822,-1.68604299027959,0
1558,M,1993,1994,0,1284,1519,0.499035565270228,-0.24399430702694,0.255041258243289,3
1559,F,1993,1994,0,793,1265,0.209315910805001,0.54798874623843,0.757304657043431,0
1560,F,1993,1993,0,1289,1280,-2.10716083145294,0.422251973608172,-1.68490885784477,0
1561,F,1993,1993,0,1306,785,0.919456861333814,-0.954987182649254,-0.0355303213154399,0
1562,M,1993,1993,0,1504,1495,-0.888978259433456,-0.747594738542972,-1.63657299797643,0
1563,M,1993,1995,0,1094,1248,1.2608618330334,-1.13717105365991,0.123690779373492,2
1564,M,1993,1993,0,1510,1339,-0.594506107696377,-1.79795806266263,-2.392464170359,0
1565,M,1993,1993,0,1289,1264,-0.0638535194483472,3.31893001438999,3.25507649494164,0
1566,M,1993,1995,0,1521,1456,1.76964357699485,-1.36595050971745,0.403693067277396,1
1567,F,1993,1995,0,838,1280,-0.15529700974075,-1.17371584484481,-1.32901285458556,1
1568,M,1993,1997,0,1414,1480,0.0957603657347507,0.0836555568438637,0.179415922578614,7
1569,M,1993,1993,0,957,1344,0.511777626121103,1.80097953549871,2.31275716161981,0
1570,M,1993,1994,0,1224,1529,-0.782680370353807,0.537156289609278,-0.245524080744529,0
1571,M,1993,1993,0,1298,1020,0.628585291397298,1.07850970726016,1.70709499865745,0
1572,F,1993,1993,0,1521,1339,-1.09099842805673,-1.01928778935299,-2.11028621740972,0
1573,F,1993,1995,0,1138,1028,-0.265045272260697,-0.198259027386901,-0.463304299647598,7
1574,F,1993,1994,0,1481,1321,-0.763542450553274,0.441658268540967,-0.321884182012307,2
1575,M,1993,1994,0,1504,1416,1.02278245566128,0.503003243265287,1.52578569892657,0
1576,M,1993,1995,0,1326,1040,-0.462755724600298,0.0684387838115152,-0.394316940788783,6
1577,F,1993,1994,0,1451,1020,0.0705157720498837,0.117270341373269,0.187786113423153,1
1578,M,1993,1994,0,1171,1393,-0.188977612716934,-1.3990849781728,-1.58806259088974,0
1579,F,1993,1993,0,1504,1141,-1.08721287328373,-0.0528263974653221,-1.14003927074905,0
1580,M,1993,1994,0,1138,1529,-1.10941312680541,1.0672014123928,-0.0422117144126111,0
1581,F,1993,1993,0,970,1499,1.04190386913142,0.743568016603236,1.78547188573466,0
1582,M,1993,1993,0,1454,1501,1.49078572613915,1.4252690981051,2.91605482424425,0
1583,M,1993,1996,0,710,1257,-0.00988089765731032,-0.510474658996534,-0.520355556653845,6
1584,M,1993,1993,0,1454,1369,1.63808976664217,0.418458222041,2.05654798868317,0
1585,F,1993,1994,0,1498,1301,-1.1017010648618,0.235602056712579,-0.866099008149222,0
1586,F,1993,1997,0,1451,1030,0.448212832705566,-1.12857789603755,-0.680365063331989,11
1587,F,1993,1997,0,1002,1265,-1.03928027362497,0.499787774778396,-0.539492498846573,9
1588,F,1993,1994,0,1502,806,1.27877300618999,-1.15604915161165,0.122723854578347,0
1589,F,1993,1993,0,1135,1307,1.14235272529229,0.523643014265906,1.6659957395582,0
1590,F,1993,1995,0,970,1020,-0.175493827161936,0.54641607381765,0.370922246655715,6
1591,F,1993,1994,0,1425,1149,-1.3567877779446,0.480003434214091,-0.876784343730513,0
1592,F,1993,1995,0,1502,1244,0.869644612399582,-0.267762178115968,0.601882434283614,0
1593,F,1993,1993,0,1481,1084,-0.659585860450905,1.68388546375517,1.02429960330427,0
1594,M,1993,2000,0,1298,1149,0.367022607388149,-0.59245304957669,-0.225430442188541,8
1595,M,1993,1993,0,1289,1238,1.40633981488124,-2.05561351264074,-0.649273697759494,0
1596,F,1993,1994,0,1061,1323,-0.107865666586238,0.226250353927418,0.11838468734118,1
1597,M,1993,1994,0,793,1319,-0.560722487222835,1.29859445756455,0.737871970341715,3
1598,M,1993,1993,0,1511,1407,-0.587942060813593,-0.731472320186858,-1.31941438100045,0
1599,M,1993,1993,0,778,692,-0.551286048562982,-0.731461284187691,-1.28274733275067,0
1600,F,1993,1998,0,1318,842,-0.0447558419922701,0.414113051876594,0.369357209884323,18
1601,M,1993,1994,0,1285,1363,-0.00702943506707232,0.44502970692722,0.438000271860147,0
1602,F,1993,1993,0,1148,1112,2.44054677793197,0.185810921361081,2.62635769929305,0
1603,M,1993,1993,0,1173,1280,-1.22596807145597,-1.98110017068054,-3.20706824213652,0
1604,M,1993,1993,0,1138,1416,0.921538992705917,0.916106313854065,1.83764530655998,0
1605,F,1993,1993,0,1504,1248,1.40339787587475,-0.068348567967869,1.33504930790689,0
1606,M,1993,1995,0,1504,1244,0.53999535817875,-0.0297798075699152,0.510215550608835,3
1607,M,1993,1993,0,1481,1479,0.898147091691422,0.615447610255094,1.51359470194652,0
1608,M,1993,1993,0,1285,1472,0.477418145164926,0.717988588323998,1.19540673348892,0
1609,F,1993,1995,0,1525,1495,-0.425878478266375,0.207893641505312,-0.217984836761062,5
1610,M,1993,1993,0,1483,1020,0.149494881359243,1.72479229043402,1.87428717179326,0
1611,M,1993,1996,0,1284,1428,-0.434770262269978,0.404550000181584,-0.0302202620883945,1
1612,M,1993,1993,0,1298,1248,-0.0450138068586142,-2.75038209668663,-2.79539590354525,0
1613,M,1993,1994,0,1156,1280,-0.0254577702413093,1.49338033985157,1.46792256961026,0
1614,F,1993,1994,0,1330,1248,0.60091937289241,0.553925936813216,1.15484530970563,0
1615,M,1993,1995,0,1511,1519,0.0579583343101333,0.665388415588768,0.723346749898902,1
1616,F,1993,1993,0,1540,912,-0.726564221841507,1.71470343400838,0.988139212166875,0
1617,M,1993,1995,0,1504,1248,-0.491913503342841,0.280489116645605,-0.211424386697236,1
1618,F,1993,1996,0,1173,1448,-0.4811403737986,0.255575128494156,-0.225565245304444,4
1619,F,1993,1994,0,970,1030,0.740065624548784,-0.249138449784246,0.490927174764538,0
1620,F,1993,1998,0,1536,1495,-0.472793657959805,0.502626765195936,0.0298331072361311,4
1621,F,1993,1995,0,1536,788,0.614837901143685,-2.0728999849738,-1.45806208383012,2
1622,M,1993,1993,0,793,806,-0.559038893107491,-1.05284087327093,-1.61187976637842,0
1623,F,1993,1993,0,970,1248,-0.00729595522951679,0.75889003412687,0.751594078897354,0
1624,M,1993,1994,0,1521,1265,0.261888612214209,1.34657804332575,1.60846665553996,2
1625,M,1993,1993,0,1297,1480,-1.38531252080965,-2.19094909187608,-3.57626161268574,0
1626,F,1993,1997,0,1094,1301,-0.571009757697211,0.743596900962216,0.172587143265005,2
1627,F,1993,1993,0,1483,1030,1.07080865746392,2.67142414323411,3.74223280069803,0
1628,M,1993,1993,0,1420,1345,-1.4360177738425,-0.669487669306926,-2.10550544314942,0
1629,F,1993,1997,0,1171,842,-0.723169182735923,0.397635055889376,-0.325534126846548,11
1630,M,1993,1993,0,1173,1262,-0.285770458060684,-1.632229286033,-1.91799974409369,0
1631,M,1993,1993,0,1521,1280,0.811711713866664,0.460099877392576,1.27181159125924,0
1632,M,1993,1993,0,957,1527,0.42705077969438,0.707696237546055,1.13474701724044,0
1633,M,1993,1993,0,957,1248,0.320954686453273,0.907338402526981,1.22829308898025,0
1634,M,1993,1994,0,1511,1248,-1.14346380875604,-0.592947729392883,-1.73641153814892,1
1635,F,1993,1996,0,1504,1495,1.28830417789154,-1.13891157044805,0.149392607443487,2
1636,F,1993,1996,0,1439,1344,1.22047864280265,-0.810713032070266,0.409765610732385,7
1637,F,1993,1993,0,1504,1347,0.694225046449242,0.669047013926432,1.36327206037567,0
1638,M,1993,1995,0,1539,506,0.498935000112263,-1.18043643929189,-0.681501439179623,2
1639,M,1993,1996,0,970,1020,0.27692497603395,0.583102266873141,0.860027242907091,1
1640,F,1993,1994,0,1504,1248,1.15660250642556,-0.988189003629431,0.168413502796127,0
1641,F,1993,1994,0,1171,1248,0.74660944352865,-1.08853624063804,-0.341926797109393,0
1642,M,1993,1993,0,1326,692,-1.0098760850914,-0.0338752635958515,-1.04375134868725,0
1643,M,1993,1995,0,1434,1319,-0.875306264896118,0.160134138013522,-0.715172126882595,2
1644,M,1993,1994,0,1289,1020,-0.100493535245358,-1.36387799279927,-1.46437152804463,0
1645,F,1993,1993,0,1434,806,0.0775390219091843,1.15206111282842,1.22960013473761,0
1646,M,1993,1993,0,1173,1529,-0.303417709521604,1.80480059448357,1.50138288496197,0
1647,F,1993,1993,0,1445,1149,1.11171875283103,1.70770063291773,2.81941938574876,0
1648,F,1993,1997,0,1539,1428,0.874883322575285,-0.596652086584321,0.278231235990964,11
1649,M,1993,1996,0,970,1393,0.576122359454084,-1.19539687137863,-0.619274511924542,3
1650,M,1993,1994,0,1434,1393,-0.0527279629435066,-1.15306857500325,-1.20579653794676,0
1651,F,1993,2000,0,1326,1020,0.916854516103231,-1.22559175598403,-0.308737239880799,7
1652,F,1993,1993,0,1156,1244,0.290484013791725,-1.9747074067321,-1.68422339294038,0
1653,F,1993,1993,0,1454,842,1.00956085627086,0.569144154000803,1.57870501027166,0
1654,F,1993,1993,0,1171,1394,2.78844118152776,1.77902843451697,4.56746961604473,0
1655,M,1993,1993,0,1359,1187,0.743069263245925,0.600146253192224,1.34321551643815,0
1656,M,1993,1993,0,710,1280,-0.188126619313114,-1.07387859215252,-1.26200521146564,0
1657,F,1993,1993,0,1330,1280,1.46152903395446,0.247688749087485,1.70921778304194,0
1658,M,1993,1993,0,1454,806,-0.745061550178413,-1.16682265117419,-1.9118842013526,0
1659,F,1993,1995,0,1511,1244,-0.56640438506655,1.3644550306435,0.798050645576947,7
1660,F,1993,1993,0,1451,1416,0.735255821600372,-1.32810600650634,-0.592850184905972,0
1661,F,1993,1993,0,1318,1248,1.07106029743128,-0.319333983298482,0.751726314132799,0
1662,M,1993,1994,0,1516,1301,1.27454624923387,0.239143334468832,1.5136895837027,1
1663,M,1994,1999,0,1518,1257,-1.72285471801049,1.62988828349442,-0.0929664345160715,5
1664,F,1994,1994,0,1518,1307,-0.760085011085853,1.06202880929726,0.301943798211402,0
1665,M,1994,1995,0,1457,842,-0.592283302799374,-0.222409574580346,-0.814692877379721,2
1666,M,1994,1995,0,1626,1448,0.0648619869528608,0.0767260909195517,0.141588077872413,3
1667,M,1994,1997,0,1525,1543,0.404326933284197,0.386973197843842,0.79130013112804,9
1668,F,1994,1995,0,1169,1389,0.0336066860780372,0.314619619479126,0.348226305557163,3
1669,F,1994,1994,0,793,1624,-1.61631646446073,0.250718825081925,-1.36559763937881,0
1670,F,1994,NA,1,1502,1389,-0.836815503286317,0.784331311280565,-0.0524841920057513,11
1671,M,1994,1995,0,1518,1526,0.412950889846168,-0.425405697699693,-0.0124548078535247,0
1672,M,1994,1996,0,710,1028,-0.571935710205006,0.180223026685035,-0.391712683519971,6
1673,F,1994,1994,0,1573,1028,0.311234999157365,0.0954588434528564,0.406693842610221,0
1674,M,1994,1994,0,1574,1028,-2.55117510906088,-0.769781612198239,-3.32095672125912,0
1675,M,1994,1995,0,1451,1433,-0.238342793931359,0.0709605863582638,-0.167382207573096,1
1676,F,1994,1994,0,793,1028,-0.90219500468198,-2.79888654230899,-3.70108154699097,0
1677,M,1994,1994,0,1574,1338,1.78852741503921,1.5517443476187,3.34027176265791,0
1678,M,1994,1995,0,1609,1141,0.458003654535279,0.0345764111005087,0.492580065635788,8
1679,F,1994,1994,0,1457,1526,-0.504603277830602,2.79563557249599,2.29103229466539,0
1680,M,1994,1994,0,1518,1028,-2.10288625317901,0.0069628570522411,-2.09592339612677,0
1681,M,1994,1994,0,1135,1488,1.19422531562143,-0.496664859855114,0.697560455766313,0
1682,F,1994,1998,0,710,1028,0.520883718438601,-0.898645675682099,-0.377761957243498,4
1683,M,1994,1997,0,1590,1028,-0.612107706997535,0.394285379564168,-0.217822327433367,6
1684,F,1994,1995,0,1318,1430,-1.13779785802043,1.6991929039938,0.561395045973369,1
1685,M,1994,1995,0,1169,1321,0.353590238833455,-0.866863293707281,-0.513273054873826,3
1686,M,1994,1994,0,1586,1558,-0.581606945722122,-0.00197022273216265,-0.583577168454285,0
1687,F,1994,1995,0,1173,1638,0.269499647008608,-0.821282662756965,-0.551783015748357,3
1688,M,1994,1994,0,1431,1028,0.57262904995805,0.370395605618366,0.943024655576416,0
1689,F,1994,1994,0,1536,1624,0.704015021426631,1.32380277350668,2.02781779493331,0
1690,F,1994,1994,0,1451,1634,-1.31912964722824,0.941966393245645,-0.377163253982593,0
1691,F,1994,1994,0,1536,1028,-0.949606617913499,1.23758783710568,0.287981219192179,0
1692,F,1994,1996,0,1512,1526,-0.184958696964939,-0.518273860738238,-0.703232557703177,3
1693,F,1994,1994,0,1289,1323,-0.816775556489632,-1.66439045607597,-2.48116601256561,0
1694,M,1994,1995,0,1434,1028,0.240714239894476,-2.51929787493101,-2.27858363503653,0
1695,M,1994,1994,0,1596,1594,0.0306983088774616,0.628098039045993,0.658796347923455,0
1696,M,1994,1994,0,1457,1028,-1.52882133786882,0.0508466183080906,-1.47797471956073,0
1697,F,1994,1994,0,1586,884,-0.857072435492387,-0.579694238371573,-1.43676667386396,0
1698,F,1994,1996,0,1454,1028,0.571548566615962,-1.44489188016903,-0.873343313553072,3
1699,F,1994,1995,0,1169,1028,0.428397781510173,-0.640710237192169,-0.212312455681996,2
1700,F,1994,1998,0,1434,1576,0.353694982819503,-0.136678211557641,0.217016771261862,7
1701,F,1994,1994,0,1457,1186,-0.370360988063732,0.739676546847995,0.369315558784264,0
1702,M,1994,1995,0,1536,884,-0.337196379921374,-0.197175172282434,-0.534371552203807,1
1703,M,1994,1995,0,1208,1028,-0.513589990375502,-0.384230491221421,-0.897820481596923,1
1704,F,1994,1994,0,1518,1028,-0.66697696243617,-0.651519018970837,-1.31849598140701,0
